,Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Bedrooms_Per_House,Closest_University,Distance_to_University_m
9137,333300.0,5.9171,14,3490,592,1710,580,34.52,-118.35,57702.5889673133,1.0206896551724138,"California State University, Northridge",35667.0
9138,311600.0,6.5538,7,4524,735,2298,717,34.52,-118.22,61767.5316147176,1.0251046025104602,Fuller Theological Seminary,41946.0
9139,340400.0,4.7778,6,5813,908,2275,790,34.5,-118.26,58239.9174563775,1.1493670886075948,"California State University, Northridge",38500.0
9140,294000.0,4.7437,10,2184,405,1119,370,34.46,-118.27,53793.7766605235,1.0945945945945945,"California State University, Northridge",34596.0
9141,319100.0,4.8295,10,2726,465,1773,459,34.44,-118.13,58348.7462188801,1.0130718954248366,Fuller Theological Seminary,32423.0
9142,150800.0,3.7043,12,3449,598,1502,540,34.49,-117.89,77260.634417109,1.1074074074074074,Fuller Theological Seminary,44392.0
9143,159400.0,4.5769,32,1896,342,806,299,34.48,-117.96,71878.717593239,1.1438127090301002,Fuller Theological Seminary,40411.0
9144,165000.0,3.2765,18,2986,597,1355,472,34.45,-117.79,81541.7171403828,1.2648305084745763,Harvey Mudd College,38944.0
9145,195300.0,4.542,12,25957,4798,10475,4490,34.4,-118.46,42545.0817407947,1.068596881959911,"California State University, Northridge",19329.0
9146,220200.0,6.0097,25,1290,190,689,216,34.45,-118.5,47030.3889770118,0.8796296296296297,"California State University, Northridge",23890.0
9147,251800.0,5.9263,3,6577,1056,3032,1004,34.52,-118.5,54687.481320658,1.051792828685259,"California State University, Northridge",31628.0
9148,187500.0,3.375,36,84,12,29,17,34.47,-118.48,49586.2761729572,0.7058823529411765,"California State University, Northridge",26372.0
9149,239400.0,5.5061,17,10267,1683,4956,1483,34.46,-118.5,48121.7733068242,1.1348617666891436,"California State University, Northridge",24994.0
9150,185000.0,5.3209,26,934,148,519,162,34.44,-118.52,45612.0225268776,0.9135802469135802,"California State University, Northridge",22620.0
9151,233200.0,5.1163,19,3013,507,1356,484,34.44,-118.53,45475.0329023854,1.0475206611570247,"California State University, Northridge",22592.0
9152,185500.0,5.2374,26,828,149,508,158,34.45,-118.53,46576.371753423,0.9430379746835443,"California State University, Northridge",23704.0
9153,217800.0,6.0398,19,1285,195,650,193,34.44,-118.53,45475.0329023854,1.0103626943005182,"California State University, Northridge",22592.0
9154,236200.0,6.1281,5,15341,2527,7270,2320,34.46,-118.52,47808.849179987,1.0892241379310346,"California State University, Northridge",24841.0
9155,220100.0,5.5981,10,5509,969,3002,959,34.45,-118.53,46576.371753423,1.0104275286757038,"California State University, Northridge",23704.0
9156,253700.0,6.1082,15,8510,1258,3733,1233,34.43,-118.51,44673.4921486425,1.0202757502027575,"California State University, Northridge",21578.0
9157,169500.0,4.7007,25,2988,525,1884,513,34.42,-118.46,44671.0671330448,1.023391812865497,"California State University, Northridge",21430.0
9158,359000.0,8.1344,5,1514,220,1355,215,34.5,-118.44,53724.9532744778,1.0232558139534884,"California State University, Northridge",30471.0
9159,187900.0,4.6861,16,13406,2574,7030,2440,34.44,-118.45,47065.1080415876,1.0549180327868852,"California State University, Northridge",23829.0
9160,199600.0,5.4829,15,8244,1409,4453,1357,34.43,-118.49,45045.8787542535,1.0383198231392778,"California State University, Northridge",21832.0
9161,213400.0,4.4107,23,4166,756,2082,743,34.42,-118.49,43962.5327789661,1.0174966352624495,"California State University, Northridge",20739.0
9162,229000.0,5.0166,21,1375,259,728,258,34.42,-118.48,44180.8457785433,1.003875968992248,"California State University, Northridge",20931.0
9163,238500.0,3.038,17,913,228,530,201,34.42,-118.47,44417.1188912093,1.1343283582089552,"California State University, Northridge",21162.0
9164,183000.0,5.2887,25,3223,524,1763,508,34.42,-118.47,44417.1188912093,1.031496062992126,"California State University, Northridge",21162.0
9165,218300.0,6.2971,13,3600,580,1799,576,34.42,-118.43,45314.2866419594,1.0069444444444444,"California State University, Northridge",22440.0
9166,194600.0,4.2037,5,21113,4386,9842,3886,34.43,-118.43,46413.1187949619,1.1286670097786928,"California State University, Northridge",23453.0
9167,237700.0,6.3277,14,15348,2366,7087,2169,34.44,-118.55,45255.8599755611,1.090825265099124,"California State University, Northridge",22647.0
9168,450000.0,1.9667,2,966,270,233,169,34.42,-118.56,42957.3926925172,1.5976331360946745,"California State University, Northridge",20521.0
9169,167100.0,4.0579,5,4028,896,2062,826,34.59,-118.61,61720.4534792737,1.0847457627118644,"California State University, Northridge",39906.0
9170,236300.0,5.4284,5,14275,2474,7158,2311,34.53,-118.7,55819.5732426245,1.070532237126785,"California State University, Northridge",36037.0
9171,155000.0,3.775,9,2356,469,1556,386,34.43,-118.66,44279.2642841202,1.2150259067357514,"California State University, Northridge",24458.0
9172,154600.0,4.2391,5,538,98,8733,105,34.47,-118.59,48375.3473073152,0.9333333333333333,"California State University, Northridge",26456.0
9173,285200.0,5.0151,4,1949,458,868,398,34.31,-118.61,30594.6080128186,1.150753768844221,"California State University, Northridge",10806.0
9174,228100.0,3.6625,21,5477,1275,3384,1222,34.39,-118.52,40133.0041103839,1.0433715220949265,"California State University, Northridge",17070.0
9175,136100.0,3.227,18,2288,607,2305,597,34.38,-118.53,38879.6859563621,1.016750418760469,"California State University, Northridge",15920.0
9176,262100.0,6.8299,18,2096,309,1044,328,34.38,-118.54,38740.6033956919,0.9420731707317073,"California State University, Northridge",15933.0
9177,311200.0,5.305,5,7748,1557,4768,1393,34.4,-118.52,41227.0786303896,1.1177315147164393,"California State University, Northridge",18179.0
9178,333700.0,3.9118,8,3839,852,1342,593,34.37,-118.53,37783.0679339659,1.436762225969646,"California State University, Northridge",14809.0
9179,323700.0,7.6059,27,2051,301,917,287,34.37,-118.54,37639.9164268921,1.048780487804878,"California State University, Northridge",14822.0
9181,278100.0,6.776,21,7010,1063,3331,1038,34.37,-118.55,37518.7669607875,1.0240847784200386,"California State University, Northridge",14893.0
9182,202600.0,4.8536,23,3927,728,1984,707,34.37,-118.56,37419.8332371175,1.0297029702970297,"California State University, Northridge",15019.0
9183,265100.0,5.8602,8,21086,3945,9936,3790,34.41,-118.55,41937.8534605957,1.0408970976253298,"California State University, Northridge",19321.0
9184,282900.0,6.3002,24,6246,1028,2803,999,34.38,-118.55,38622.9206691749,1.029029029029029,"California State University, Northridge",15999.0
9185,320900.0,5.6798,4,17313,3224,6902,2707,34.41,-118.56,41849.4101426223,1.1909863317325453,"California State University, Northridge",19418.0
9186,323300.0,6.8419,16,8726,1317,3789,1279,34.39,-118.55,39727.5092311095,1.0297107114933541,"California State University, Northridge",17106.0
9187,329500.0,6.6916,2,5989,883,1787,613,34.38,-118.61,38374.7409559654,1.4404567699836868,"California State University, Northridge",17434.0
9188,14999.0,4.1932,52,803,267,628,225,34.24,-117.86,61064.660154828,1.1866666666666668,University of La Verne,17592.0
9189,162500.0,3.9583,52,433,69,147,53,34.23,-118.12,42693.8106269586,1.3018867924528301,Fuller Theological Seminary,9251.0
9190,191700.0,1.9875,52,102,29,54,32,34.32,-118.35,36590.0480762034,0.90625,"California State University, Northridge",19156.0
9191,183000.0,4.1125,39,1622,355,903,314,34.3,-118.38,33502.7125632027,1.1305732484076434,"California State University, Northridge",15682.0
9192,375000.0,4.5491,34,503,99,275,68,34.36,-118.29,42975.4373916471,1.4558823529411764,"California State University, Northridge",26156.0
9193,179500.0,2.3482,26,4047,702,571,199,37.34,-119.53,192754.810405226,3.527638190954774,"California State University, Fresno",61222.0
9194,214300.0,3.5893,14,362,78,88,39,37.32,-119.51,195301.57813642,2.0,"California State University, Fresno",59677.0
9195,114600.0,3.0924,14,2391,451,798,308,37.29,-119.56,192797.372659496,1.4642857142857142,"California State University, Fresno",55130.0
9196,95600.0,2.9449,17,3538,726,1603,629,37.21,-119.45,205531.913284873,1.1542130365659777,"California State University, Fresno",50785.0
9197,106300.0,3.55,17,1280,254,707,267,37.09,-119.65,193265.601700796,0.951310861423221,"California State University, Fresno",31570.0
9198,106500.0,3.5446,19,3273,611,1164,481,37.39,-119.59,185621.424414715,1.2702702702702702,"California State University, Fresno",65285.0
9199,124100.0,2.7813,10,2106,410,1003,397,37.39,-119.66,179992.91991271,1.0327455919395465,"California State University, Fresno",64341.0
9200,119800.0,3.1326,13,2307,386,925,347,37.35,-119.68,180321.924903682,1.1123919308357348,"California State University, Fresno",59746.0
9201,103700.0,2.6071,16,2131,424,989,369,37.38,-119.72,175679.197167848,1.1490514905149052,"California State University, Fresno",62889.0
9202,122300.0,2.3565,11,2161,448,820,405,37.32,-119.65,184188.990599425,1.1061728395061727,"California State University, Fresno",56719.0
9203,104400.0,2.8393,15,2654,530,1267,489,37.31,-119.64,185482.189266512,1.0838445807770962,"California State University, Fresno",55747.0
9204,137500.0,2.625,13,1722,325,712,269,37.29,-119.6,189645.593553298,1.20817843866171,"California State University, Fresno",54230.0
9205,147800.0,3.0224,7,3389,621,1268,474,37.33,-119.62,186062.362913614,1.3101265822784811,"California State University, Fresno",58233.0
9206,94400.0,3.625,17,2171,389,1042,375,37.23,-119.91,169296.061622198,1.0373333333333334,"California State University, Fresno",48702.0
9207,80700.0,3.375,8,828,168,413,146,37.1,-119.85,175960.940411381,1.1506849315068493,"California State University, Fresno",33310.0
9208,96100.0,2.8167,10,3113,589,1508,512,37.19,-119.68,188896.557823298,1.150390625,"California State University, Fresno",42043.0
9209,113600.0,4.1099,8,5212,872,2383,857,37.19,-119.77,182122.448388561,1.017502917152859,"California State University, Fresno",41854.0
9210,123100.0,2.7413,13,5087,981,2284,913,37.27,-119.67,185220.260754866,1.0744797371303396,"California State University, Fresno",50981.0
9211,112500.0,2.4054,38,1696,301,985,278,37.11,-120.31,136086.334801841,1.0827338129496402,Notre Dame de Namur University,29348.0
9212,46300.0,2.9306,37,1495,292,858,275,37.04,-120.35,131134.158418207,1.0618181818181818,Notre Dame de Namur University,34939.0
9213,91700.0,3.2868,21,1724,317,1006,290,37.04,-120.25,139850.674544492,1.0931034482758621,Notre Dame de Namur University,38763.0
9214,79200.0,1.9073,29,1995,392,1261,354,37.12,-120.16,149344.319959437,1.1073446327683616,Notre Dame de Namur University,37169.0
9215,75900.0,2.6694,18,1277,234,674,238,37.11,-120.27,139560.975761243,0.9831932773109243,Notre Dame de Namur University,31308.0
9216,50500.0,1.5319,20,2062,466,1285,456,37.11,-120.25,141299.754634831,1.0219298245614035,Notre Dame de Namur University,32389.0
9217,50700.0,1.2794,33,1097,254,627,253,37.11,-120.26,140430.247433808,1.0039525691699605,Notre Dame de Namur University,31840.0
9218,52300.0,1.7279,42,1142,236,597,210,37.12,-120.27,139785.683730765,1.1238095238095238,Notre Dame de Namur University,30418.0
9219,57000.0,1.9464,36,1219,258,639,245,37.12,-120.27,139785.683730765,1.0530612244897959,Notre Dame de Namur University,30418.0
9220,81500.0,2.9861,17,3328,628,1580,619,37.12,-120.27,139785.683730765,1.0145395799676897,Notre Dame de Namur University,30418.0
9221,58800.0,2.0278,33,1239,250,648,227,37.13,-120.26,140885.079245494,1.1013215859030836,Notre Dame de Namur University,30108.0
9222,63800.0,2.9688,16,1027,199,673,193,36.99,-120.43,123147.715812754,1.0310880829015545,Notre Dame de Namur University,38809.0
9223,83900.0,2.4219,34,1391,297,943,281,36.88,-120.29,134174.587271789,1.0569395017793595,"California State University, Fresno",49812.0
9224,61900.0,2.125,24,646,134,454,149,36.95,-120.06,155170.124830209,0.8993288590604027,"California State University, Fresno",32498.0
9225,64300.0,2.2375,19,901,183,700,190,36.94,-120.06,155065.385110921,0.9631578947368421,"California State University, Fresno",32000.0
9226,63300.0,2.6941,11,3606,699,2074,644,36.93,-120.04,156740.143840527,1.0854037267080745,"California State University, Fresno",29916.0
9227,65200.0,2.2527,18,2287,534,1339,505,36.95,-120.05,156054.524125998,1.0574257425742575,"California State University, Fresno",31713.0
9228,92200.0,2.6012,21,1667,303,861,276,36.98,-120.21,142312.293928186,1.0978260869565217,"California State University, Fresno",45972.0
9229,156300.0,3.0,18,508,104,393,114,36.96,-120.16,146450.104077842,0.9122807017543859,"California State University, Fresno",41013.0
9230,95300.0,3.8952,17,3344,570,1624,536,36.96,-120.11,150865.533476926,1.0634328358208955,"California State University, Fresno",36968.0
9231,95800.0,1.9063,18,402,76,213,71,37.06,-120.08,155091.647147234,1.0704225352112675,"California State University, Fresno",40968.0
9232,74600.0,3.4598,11,3761,675,2374,673,37.0,-120.09,153171.834534307,1.0029717682020802,"California State University, Fresno",37612.0
9233,84900.0,3.5258,13,6301,1080,3840,1033,37.02,-120.06,156123.19522146,1.0454985479186834,"California State University, Fresno",36747.0
9234,88500.0,3.125,14,1636,253,766,225,37.04,-119.94,166987.509788456,1.1244444444444444,"California State University, Fresno",30927.0
9235,81600.0,3.7143,9,1608,297,1057,295,37.02,-120.09,153489.263658544,1.006779661016949,"California State University, Fresno",38872.0
9236,96000.0,2.6087,18,1996,379,1327,356,36.96,-119.95,165006.235640551,1.0646067415730338,"California State University, Fresno",24960.0
9237,53900.0,1.8431,25,2115,482,1976,474,36.95,-120.02,158708.058621506,1.0168776371308017,"California State University, Fresno",29392.0
9238,98500.0,4.277,11,2513,408,1360,415,36.94,-119.9,169232.621388262,0.983132530120482,"California State University, Fresno",20169.0
9239,102400.0,4.475,13,2872,477,1607,481,36.97,-119.85,173956.883355496,0.9916839916839917,"California State University, Fresno",20028.0
9240,101200.0,4.5347,12,3174,520,1590,488,36.93,-119.88,170918.466653031,1.0655737704918034,"California State University, Fresno",18120.0
9241,111800.0,4.3625,13,1429,209,702,205,36.93,-119.87,171804.908787189,1.0195121951219512,"California State University, Fresno",17504.0
9242,59600.0,2.5388,12,1790,379,1399,397,36.98,-120.07,154649.690648042,0.9546599496221663,"California State University, Fresno",34920.0
9243,60400.0,1.4712,12,2710,575,1724,516,36.98,-120.06,155531.616877924,1.1143410852713178,"California State University, Fresno",34167.0
9244,61800.0,2.5288,16,3705,739,2463,697,36.98,-120.05,156413.625985072,1.06025824964132,"California State University, Fresno",33421.0
9245,47100.0,1.8444,20,2029,427,983,401,36.97,-120.05,156286.107476541,1.0648379052369077,"California State University, Fresno",32824.0
9246,52800.0,1.625,38,1542,364,1220,334,36.97,-120.06,155403.258441882,1.089820359281437,"California State University, Fresno",33583.0
9247,48000.0,1.5662,28,1563,403,1564,408,36.97,-120.07,154520.483432318,0.9877450980392157,"California State University, Fresno",34349.0
9248,96500.0,3.6181,34,1457,239,557,226,36.96,-120.07,154399.174759372,1.0575221238938053,"California State University, Fresno",33805.0
9249,94200.0,3.8257,13,3356,589,1458,601,36.97,-120.08,153637.78373362,0.9800332778702163,"California State University, Fresno",35120.0
9250,90900.0,4.8187,20,2100,317,910,274,36.96,-120.1,151748.839456386,1.1569343065693432,"California State University, Fresno",36170.0
9251,119400.0,4.1544,16,3222,511,1425,503,36.95,-120.09,152517.277352795,1.0159045725646123,"California State University, Fresno",34884.0
9252,73800.0,3.1136,36,2074,349,954,363,36.96,-120.08,153515.661308115,0.9614325068870524,"California State University, Fresno",34588.0
9253,70700.0,2.4196,41,1164,211,476,171,36.95,-120.08,153401.50042385,1.2339181286549707,"California State University, Fresno",34084.0
9254,55000.0,1.6071,27,968,240,587,231,36.97,-120.07,154520.483432318,1.0389610389610389,"California State University, Fresno",34349.0
9255,61700.0,1.4044,35,1859,428,1208,399,36.97,-120.06,155403.258441882,1.0726817042606516,"California State University, Fresno",33583.0
9256,52300.0,1.4267,37,1000,261,1092,233,36.96,-120.05,156166.400864484,1.1201716738197425,"California State University, Fresno",32254.0
9257,52500.0,1.4,31,696,254,913,248,36.95,-120.05,156054.524125998,1.0241935483870968,"California State University, Fresno",31713.0
9258,61400.0,1.6534,44,1288,295,723,287,36.96,-120.06,155282.754992545,1.0278745644599303,"California State University, Fresno",33026.0
9259,66100.0,2.2898,42,963,216,471,211,36.96,-120.07,154399.174759372,1.0236966824644549,"California State University, Fresno",33805.0
9260,65200.0,1.4511,32,1268,283,549,273,36.96,-120.07,154399.174759372,1.0366300366300367,"California State University, Fresno",33805.0
9261,51600.0,1.8973,20,2129,526,1845,522,36.97,-120.04,157169.029279234,1.0076628352490422,"California State University, Fresno",32071.0
